UBPR3230,UBPRE278,UBPRE279,UBPRE291,UBPR4340,UBPR7402,UBPR7414,UBPRE001,UBPRE002,UBPRE006,UBPRE008,UBPRE014,UBPRE015,UBPRE016,UBPRE017,UBPRE544,UBPRE549,UBPRE600,UBPRK447,UBPRD486,OTSREGNM_Central,OTSREGNM_Northeast,OTSREGNM_Southeast,OTSREGNM_West,OTSREGNM_Western,REGAGNT_FDIC,REGAGNT_FED,REGAGNT_OCC,SPECGRPN_Agricultural.Specialization,SPECGRPN_All.Other.Over.1.Billion,SPECGRPN_All.Other.Under.1.Billion,SPECGRPN_Commercial.Lending.Specialization,SPECGRPN_Consumer.Lending.Specialization,SPECGRPN_Credit.card.Specialization,SPECGRPN_International.Specialization,SPECGRPN_Mortgage.Lending.Specialization,SPECGRPN_Other.Specialized.Under.1.Billion
100,0,0,0,1895,38.58,0,3.77,0.58,0,0,97.13,78.34,3.88,0.59,0.34,0,85.6,10.75,13.5319,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1152,88808,88808,88808,12690,50.63,0.07,3.3,0.4,-0.12,-0.31,99.88,63.83,3.31,0.4,0,0.07,64.2,-0.44,9.9617,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,246109,208653,62456,6956,40.55,0.02,3.84,0.53,0.05,0,96.23,72.1,3.99,0.55,0.07,0.02,94.88,16.48,9.4167,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
800,0,0,0,-1652,0,9.38,0.95,0.07,0,0,96.01,72.8,0.99,0.08,0,9.38,0.08,-17988.03,7.8309,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5161,0,0,0,27143,0,0.76,8.06,0.19,3.37,0,97.6,55.3,8.26,0.2,1.22,0.81,89.42,1.56,15.1884,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1903,0,0.16,3.76,0.33,0.03,0,95.91,66.44,3.92,0.35,0.09,0.36,96.73,2.65,16.2229,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
7695,15000,15000,15000,798,23.31,1.37,6.7,0.73,0.15,0,94.06,72.17,7.12,0.78,2.36,2.57,107.59,6.19,13.2205,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
200,0,0,0,14029,26.94,0.04,3.99,0.51,0.08,0,96.29,76.25,4.15,0.53,0.05,0.04,82.63,-2.01,8.2609,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
600,0,0,0,2712,0,0.03,4.62,0.37,0.13,0.01,98.62,65.79,4.69,0.38,0.39,0.03,77.53,6.21,10.7051,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1430,974,974,974,31443,83.53,0.39,3.38,0.14,0.04,0,93.68,64.88,3.6,0.14,0.3,0.54,72.41,3.97,10.5727,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
4832,0,0,0,7632,81.24,0.25,2.69,0.04,-0.48,0,96.37,57.27,2.79,0.04,0.36,0.63,50.38,-7.75,7.6726,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
5060,0,0,0,16,0,1.43,4.79,0.4,0.05,0,91.47,55.17,5.23,0.44,0.22,1.43,127.24,16.2,12.0558,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
900,0,0,0,3484,36.62,0.4,3.09,0.5,0.02,-0.01,96.83,69.82,3.19,0.52,0.85,0.4,67.23,5.53,9.6128,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
600,0,0,0,15066,101.95,3.32,6.31,0.34,0.36,0,93.44,63.27,6.75,0.36,1.82,3.41,97.66,8.64,11.4553,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
30,0,0,0,94,3.19,0.6,4.07,0.52,0,0,96.29,59.48,4.23,0.54,1.49,0.6,72.6,-42.47,14.8237,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,0,0,0,306,76.8,0.15,3.33,0.98,0.02,0,89.22,86.63,3.74,1.1,3.28,0.15,116.44,47.72,10.1636,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
600,3128,3128,3128,4574,39.35,0,3.31,0.46,0,0,97.22,74.32,3.4,0.47,0.08,0,69.39,21.21,10.6472,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,0,0,0,1988,0,0.19,1.72,0.03,0,0,75.49,14.78,2.28,0.03,0,0.19,22.28,-243.22,26.1933,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
100,0,0,0,11799,41.11,0,2.63,0.62,0.01,0,100.03,79.25,2.63,0.62,0,0,24.4,-3.65,7.5578,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
150,0,0,0,522,46.93,0.03,3.6,0.26,0,0,105.08,65.83,3.43,0.25,0.17,0.03,43.77,-1.67,14.2639,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
50,0,0,0,932,38.09,0.41,3.55,0.2,0,0,93.02,70.66,3.81,0.21,0.17,0.41,60.96,-10.26,9.3448,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,3697,0,0.66,3.26,0.41,0,0,94.58,80.27,3.45,0.43,2.55,0.66,58.34,10.68,19.2376,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,4793,0,0.23,3.4,0.22,0.05,0,94.11,83.99,3.61,0.24,0.21,0.23,77.66,4.86,9.2556,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
120,0,0,0,1986,72.76,0.22,3.43,0.26,0,0,98.04,69.34,3.5,0.27,1.59,0.22,32.78,-1.06,11.8977,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
700,0,0,0,2885,17.33,0.09,4.05,0.62,0.05,-0.17,95.46,73.11,4.25,0.64,0.42,0.1,92.33,13.96,10.896,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1500,0,0,0,342,43.86,0.87,2.82,0.16,0,0,92.37,70.51,3.05,0.18,2.07,1.72,38.33,-2.03,14.5339,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
250,0,0,0,2561,27.33,0.69,3.44,0.32,0,0.08,94.92,65.67,3.63,0.34,0,0.69,62.34,-2.19,11.9895,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
6831,1613,1613,1613,24780,24.21,0.04,3.28,0.21,0.02,0,95.19,66.12,3.45,0.22,0.84,0.07,71.56,4.6,9.3648,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,2421,2421,2421,9427,3.76,0.15,3.74,0.38,0.12,0,96.53,73.9,3.88,0.4,0.19,0.15,106.25,18.37,9.2136,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
50,0,0,0,103,13.59,0,2.61,0.19,0,0,96.82,67.25,2.69,0.19,3.59,0,41.91,-139.98,11.6431,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
100,984,984,984,9046,9.12,0.14,4.31,0.75,0.15,0,107.24,72.34,4.02,0.7,0.03,0.25,88.38,15.68,9.5873,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
670,1542,1542,1542,8192,34.75,0.12,3.1,0.34,0.03,0,93.18,67.74,3.33,0.37,0.52,0.12,58.5,9.53,10.915,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
59,0,0,0,461,0,1.02,2.31,0.33,0,0,96.74,63.4,2.39,0.34,0.87,1.02,25.75,-167.74,14.3435,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
510185,51642368,47347996,40694534,1021582,30.18,0.45,3.08,0.89,-0.01,0.01,93.99,81.35,3.28,0.95,0.29,0.45,70.41,5.45,10.7846,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
300,0,0,0,469,10.66,0.19,2.8,0.29,-0.29,0,86.11,68,3.26,0.34,2.01,0.19,56.71,11.27,12.8876,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
500,0,0,0,199,50.25,3.63,3.33,0.43,0.07,0,90.7,63.51,3.67,0.47,2.65,3.63,69.92,4.73,10.4715,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
150,0,0,0,2081,76.89,0.95,3.77,0.29,0.02,0,98.61,59.12,3.82,0.3,0.41,0.95,53.76,-14.3,10.5379,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
500,0,0,0,8539,23.42,1.02,4.26,0.37,0.04,0,96.11,56.64,4.43,0.39,0.05,1.02,94.78,16.82,10.0441,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
100,0,0,0,1828,93.98,0.44,4.24,0.24,-0.31,0,97.79,77.68,4.34,0.25,0.64,0.44,70.87,-9.09,8.0428,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1812,0,0,0,6585,104.4,0.66,3.55,0.33,0.09,0,96.33,63.24,3.69,0.34,1.07,0.66,47.3,2.88,9.8125,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2087,0,0,0,561,0,0,3.19,0.59,-0.03,0,94.83,41.94,3.37,0.62,0,0,91.04,23.48,12.9881,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
758,26572,26572,26572,56597,49.47,0.18,4.03,0.37,0.03,0,94.84,66.69,4.24,0.39,0.34,0.44,87.12,9.35,9.2557,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
400,0,0,0,1302,44.47,0,3.2,0.09,0.08,0,91.89,45.45,3.49,0.1,0.16,0,48.87,-41.16,8.5871,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
340,0,0,0,922,23.75,0.19,3.94,0.29,0,0,98.61,53.84,3.99,0.3,1.39,0.21,80.03,-2.23,10.608,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
420,0,0,0,-213,0,1,2.99,0.13,0,0,96.13,57.46,3.12,0.14,1.83,1,64.69,-19.3,10.3208,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1000,0,0,0,3358,23.82,0.1,3.82,0.96,0.07,0,97.46,71.41,3.92,0.99,1.09,0.1,86.53,19.38,10.0689,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
125,0,0,0,827,63.48,3.33,4.62,0.38,0.14,-0.04,95.22,68.19,4.85,0.4,1.18,3.33,65.21,6.78,12.2018,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
489,0,0,0,2199,63.67,0,3.46,0.47,0,0,99.22,68.12,3.48,0.47,0.38,0,102.77,7.99,10.3582,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
59,0,0,0,162,0,0.42,3.66,0.63,0.05,0,95.73,97.2,3.82,0.66,0.38,0.54,72.66,-37.2,10.7196,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
608,5240,5240,5240,2214,3.43,0.08,3.62,0.3,0.18,0,98.2,54.74,3.68,0.31,0.2,0.08,94.73,-8.98,9.8117,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1000,0,0,0,8809,56.87,0.79,3.61,0.21,0.01,0,94.28,62.53,3.83,0.22,0.19,0.79,49.73,-3.05,9.288,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1169,0,0.41,2.68,0.1,0,0,96.2,71.79,2.79,0.1,0.41,0.41,46.29,-17.1,14.4766,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
155,0,0,0,1743,0,3.89,4.54,0.13,0.53,0,98.85,63.91,4.59,0.13,0.29,3.91,65.91,-2.22,13.7286,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,3614,3614,3614,4318,54.68,0.12,3.92,0.62,0.16,0,95.76,75.07,4.09,0.64,0.19,0.12,102.8,14.29,8.8412,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
638,0,0,0,1857,32.31,0.2,3.84,0.21,0.06,0,94.5,56.85,4.07,0.22,0.02,0.2,69.99,11.88,9.9178,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
50,0,0,0,500,50,0.5,6.14,0.17,2.28,0,99.96,63.28,6.14,0.17,1.07,0.5,59.9,-8.47,11.0188,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
355,0,0,0,424,18.87,0.17,3.56,0.22,0,0,95.69,62.84,3.72,0.23,1.97,0.17,43.62,-12.39,10.3971,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
100,191,191,191,4237,64.9,0.01,3.9,0.24,0.05,0,96.46,70.73,4.05,0.25,0.03,0.01,96.37,1.61,9.3375,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
322,0,0,0,19333,58.45,0.03,4.04,0.14,0.1,0.01,94.17,72.06,4.29,0.15,0.67,0.03,75.09,8.86,9.9637,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
118961,2905617,2905617,2905617,74831,152.34,0.54,4.11,0.78,0.17,-0.03,93.01,70.57,4.42,0.84,0.12,0.54,96.16,21.96,9.2682,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
600,0,0,0,2445,49.41,0.05,3.4,0.23,0,0,95.99,52.76,3.54,0.23,0.88,0.05,64.36,-4.43,10.4977,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
25,0,0,0,1919,53.41,0,3.79,0.41,0,0,98.74,73.78,3.84,0.41,0.07,0,47.61,-4.56,10.4841,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
160,0,0,0,1048,33.11,0.32,4.34,0.81,-0.16,-0.16,92.5,68.43,4.69,0.88,1.11,0.33,79.28,19.93,9.6227,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
200,0,0,0,89,89.89,2.68,2.4,0.6,0,0.01,94.24,81.88,2.55,0.64,0.09,2.68,17.47,8.52,9.1266,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
328,9597,9597,9597,23161,9.1,0.25,4.05,0.49,0.12,0,92.92,58.9,4.36,0.53,0.31,0.27,77.44,17.08,10.6952,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4128,0,0,0,2293,22.9,1.25,3.23,0.89,0.08,-0.01,103.7,88.41,3.12,0.86,0.57,1.25,35.96,38.8,10.6259,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1,2836489,2836489,2836489,146860,47.66,0.23,3.5,0.35,0.06,0,90.92,66.08,3.84,0.39,0.11,0.23,101.36,19.05,9.2039,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
225,0,0,0,1645,37.69,0,3.5,0.37,0.06,-0.37,93.35,63.98,3.75,0.4,2.87,0,52.68,-16.91,8.8039,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
1200,0,0,0,7535,55.13,0.26,4.25,0.2,0.13,0,91.24,61.12,4.66,0.21,1.09,0.26,70.51,2.22,10.5789,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,0,0,3110,0,0.97,3.12,0.42,0.03,-0.01,94.65,72.54,3.3,0.45,0.14,0.97,94.97,2.93,19.6903,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,0,0,0,1561,43.37,0,3.38,0.19,0.01,0,93.95,65.63,3.6,0.2,0.49,0,56.75,0.61,15.0137,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
100,0,0,0,-2064,-29.55,1,2.53,0.34,0,-1.44,91.1,64.5,2.78,0.37,1.14,1,25.83,-31.94,7.2837,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1512,31156,31156,23156,7247,54.97,0.19,3.68,0.64,0.08,0,90.86,75.98,4.05,0.71,0.09,0.19,92.77,5.87,9.601,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1396,0,1.04,3.23,0.59,-0.15,0,98.21,80.58,3.29,0.6,0.14,1.04,107.4,9.26,17.2737,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2272,0,2.14,3.46,0.31,0.16,0,98.3,45.91,3.52,0.32,0.27,2.14,82.89,1.55,8.3704,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
771,218217,218217,218217,13540,25.85,0.14,4.03,0.32,0.04,0,94.68,60.55,4.25,0.34,0.11,0.14,97.9,-1.97,10.3009,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
100,0,0,0,885,81.92,0,3.2,0.3,0,0,96.32,69.27,3.32,0.32,0,0,80.5,2.28,11.541,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
321,0,0,0,4329,33.98,0.71,4,0.23,0.12,0,93.36,58.53,4.28,0.25,0.28,0.71,63.12,-10.5,15.5513,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1337,0,0,0,10577,39.71,0.02,3.7,0.41,0.04,0,91.96,71.81,4.02,0.45,0.01,0.02,74.1,18.24,9.6425,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
100,0,0,0,630,0,0.05,3.84,0.41,0.28,0,88.58,55.4,4.34,0.46,0.02,0.05,108.35,15.43,9.1515,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
600,0,0,0,889,28.35,0.21,3.02,0.48,0,0,83.45,68.25,3.62,0.58,0.03,0.21,38.1,-60.95,11.37,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
250,0,0,0,600,45,0.21,4.56,0.22,0.06,0,88.98,59.74,5.12,0.24,0,0.21,80.59,0.47,10.4267,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
200,0,0,0,1938,52.37,0.04,3.75,0.47,0,0,95.79,68.59,3.91,0.5,0,0.04,101.35,8.24,8.2619,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
100,0,0,0,-1514,0,0.09,5.07,1.01,0.19,0,96.44,71.2,5.26,1.05,0.96,0.09,89.79,7.54,10.5643,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
100,0,0,0,487,58.73,0.2,3.31,0.4,0.06,0,91.88,71.62,3.6,0.44,0.53,0.2,51.91,0.56,11.8002,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,1626,0,0.17,3.79,0.92,-0.01,0,95.1,88.88,3.99,0.96,0.39,0.34,124.24,24.54,9.8129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
537,0,0,0,10623,50.32,0.22,3.54,0.17,0.06,0,91.92,84.99,3.86,0.18,0.03,0.25,81.34,4.26,8.7928,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2971,0,0,0,12346,145.13,0.28,4.21,0.3,0,0,95.09,55.74,4.43,0.31,0.94,0.49,83.1,-16.39,12.4856,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,2734,0,0,2.67,0.16,0,-0.02,94.61,75.29,2.82,0.17,0.16,0,61.26,0.67,11.3218,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
420,0,0,0,871,25.26,0.65,3.63,0.44,0.09,-0.06,93.11,64.95,3.9,0.47,0.76,0.65,77.89,3.5,9.3028,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
488,0,0,0,11379,58.88,0.02,3.39,0.74,0,0.02,94.84,73.98,3.57,0.78,0.16,0.02,29.12,14.67,11.1532,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
500,0,0,0,496,28.23,0.19,3.47,0.26,0,0,91.11,66.72,3.81,0.29,0.1,0.19,75.99,4.49,11.0633,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
120,0,0,0,303,11.88,0,2.46,0.29,0,0,98.81,66.18,2.49,0.29,0.25,0,32.06,-19.31,15.4053,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,4512,0,0.32,3.08,0.1,0.07,0,94.7,84.45,3.25,0.11,0.05,0.32,80.77,4.86,9.8616,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,2554,0,0.6,3.38,0.14,0.1,0.08,96.64,67.39,3.49,0.15,0.32,0.6,75.71,1.1,13.5797,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
100,0,0,0,232,0,0.97,4.32,0.06,0.08,0,95.96,53.23,4.5,0.07,2.18,1.4,45.91,-33.59,7.591,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
64,326,326,326,3764,66.42,0.19,3.63,0.47,0,0,94.51,80.5,3.84,0.5,0.12,0.19,81.58,17.97,9.1752,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1420,20708,20708,20708,6094,16.67,0.76,4.17,0.54,0.19,0,94.36,84.47,4.41,0.58,0.31,0.77,94.79,11.3,11.5438,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3326,0,0,0,3139,63.59,1.28,3.37,0.19,0.03,0,90.87,85.83,3.7,0.21,0.74,1.28,68.12,-10.2,14.1954,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2000,0,0,0,13458,33.88,0.15,3.89,0.18,0.09,0,95.24,91.38,4.08,0.18,0.61,0.15,78.46,-12.99,8.4042,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
50,0,0,0,3340,37.43,0.74,4.02,0.52,0.15,0,97.39,69.49,4.12,0.54,1.48,0.74,61.72,-6.09,10.4704,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
100,0,0,0,3062,63.85,0.18,3.82,0.38,0.01,-0.03,99.95,65.7,3.82,0.38,0.92,0.18,61.52,1.6,11.1441,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
